predictor_month,predictor_month_end,outcome_month,outcome_month_end,security_key,issuer_id,attention_z,attention_log,attention_percentile_midrank,structural_ambiguity_tier,pit_alias_transition_month_flag,preregistration_sha256,analysis_month_number,gics_sector,current_momentum_decile,current_winner,forward_return_1m,forward_return_1m_complete,out_of_scope_right_censored,sector_valid_security_count,leave_one_out_sector_peers,sector_peer_mean_excl,sector_relative_return_1m,attention_x_current_winner,h3a_h3c_eligible,next_momentum_decile,next_momentum_12_1_complete,winner_entry,h3b_eligible,__current_join,__next_join
2024-02,2024-02-29,2024-03,2024-03-31,MNST,0000865752,0.3031061548096773,3.411942919402525,0.626,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Staples,6,0,0.003045690521952915,1.0,0.0,37.0,36.0,0.045795675387895286,-0.04274998486594237,0.0,1,5,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MO,0000764180,0.7935262625871519,4.269734286309544,0.789,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Staples,3,0,0.09000746128906956,1.0,0.0,37.0,36.0,0.04338007064436427,0.04662739064470529,0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MOH,0001179929,0.1787634635602466,3.1944557376980125,0.555,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Health Care,9,0,0.04295393047321139,1.0,0.0,64.0,63.0,0.032179650618996095,0.010774279854215293,0.0,1,9,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MOS,0001285785,0.1170668477290494,3.086542494362172,0.53,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Materials,1,0,0.04877002606676473,1.0,0.0,28.0,27.0,0.07465418032753132,-0.025884154260766595,0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MPC,0001510295,0.7706242648302823,4.229676516146334,0.783,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Energy,9,0,0.19068720021681274,1.0,0.0,23.0,22.0,0.1102484181136692,0.08043878210314354,0.0,1,7,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MPWR,0001280452,-0.2459605276929139,2.4515731208609326,0.337,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,8,0,-0.05742320613498886,1.0,0.0,64.0,63.0,0.024234386353437262,-0.08165759248842612,-0.0,1,9,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MRK,0000310158,-1.1845064142292347,0.8099671871942632,0.165,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Health Care,7,0,0.0443333350870283,1.0,0.0,64.0,63.0,0.03215775530766567,0.012175579779362636,-0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MRNA,0001682852,0.656014550377076,4.029213235659786,0.734,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Health Care,1,0,0.15524718155723138,1.0,0.0,64.0,63.0,0.03039721806210689,0.12484996349512449,0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MRO,0000101778,0.4478261193892197,3.6650718883553006,0.673,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Energy,3,0,0.16865979381553253,1.0,0.0,23.0,22.0,0.11124966385918195,0.057410129956350586,0.0,1,4,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MRSH,0000062709,-1.647584279739026,0.0,0.057,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,8,0,0.018341839230823664,1.0,0.0,72.0,71.0,0.058365989158658954,-0.04002414992783529,-0.0,1,7,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MS,0000895421,3.2566526312950725,8.577976344845572,0.999,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,3,0,0.09437468812648442,1.0,0.0,72.0,71.0,0.05729510396294542,0.037079584163539,0.0,1,4,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MSCI,0001408198,-0.9320573326595134,1.2515246178948214,0.211,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,7,0,-0.000926696976089825,1.0,0.0,72.0,71.0,0.05863737699255915,-0.059564073968648976,-0.0,1,4,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MSFT,0000789019,1.47750014610659,5.466069597950264,0.943,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,10,1,0.017116135963565426,1.0,0.0,64.0,63.0,0.023051222193142748,-0.005935086229577322,1.47750014610659,1,9,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MSI,0000068505,0.7104464004203248,4.124419713353931,0.759,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,8,0,0.07749976429728789,1.0,0.0,64.0,63.0,0.02209275190213128,0.05540701239515661,0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MTB,0000036270,-1.647584279739026,0.0,0.057,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,3,0,0.05056332023820387,1.0,0.0,72.0,71.0,0.05791216548249868,-0.007348845244294813,-0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MTCH,0000891103,-1.647584279739026,0.0,0.057,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Communication Services,3,0,0.006659082848130549,1.0,0.0,22.0,21.0,0.032535253222490894,-0.025876170374360345,-0.0,1,2,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MTD,0001037646,0.0292140918785409,2.932879676846235,0.467,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Health Care,1,0,0.06740596713891289,1.0,0.0,64.0,63.0,0.03179152305287385,0.03561444408603904,0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,MU,0000723125,1.0598589291597549,4.735575426361178,0.875,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,10,1,0.3023264756603108,1.0,0.0,64.0,63.0,0.01852407394398806,0.2838024017163227,1.0598589291597549,1,9,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NCLH,0001513761,0.932362796681494,4.512572576315908,0.835,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Discretionary,7,0,0.07942243239192637,1.0,0.0,53.0,52.0,0.029248842473278056,0.050173589918648315,0.0,1,9,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NDAQ,0001120193,0.6623248429734025,4.040250536997851,0.741,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,5,0,0.12692567701251312,1.0,0.0,72.0,71.0,0.05683663933074785,0.07008903768176528,0.0,1,4,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NDSN,0000072331,-1.1845064142292347,0.8099671871942632,0.165,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,7,0,0.03346509016287258,1.0,0.0,77.0,76.0,0.04282494702494016,-0.009359856862067584,-0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NEE,0000753308,0.98109660626498,4.5978126398333945,0.859,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Utilities,2,0,0.15799943473469136,1.0,0.0,30.0,29.0,0.060339697564781046,0.0976597371699103,0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NEM,0001164727,0.2210254403476777,3.268375950718993,0.576,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Materials,1,0,0.15592786823705107,1.0,0.0,28.0,27.0,0.07068537135826146,0.08524249687878961,0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NFLX,0001065280,0.6464165668211386,4.012425450445779,0.729,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Communication Services,10,1,0.00731443464206305,1.0,0.0,22.0,21.0,0.03250404599420839,-0.02518961135214534,0.6464165668211386,1,10,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NI,0001111711,-0.0978746953858227,2.7105893122849207,0.403,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Utilities,4,0,0.06139678936130011,1.0,0.0,30.0,29.0,0.06367082326731179,-0.002274033906011677,-0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NKE,0000320187,0.643181095486126,4.006766303655027,0.727,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Discretionary,2,0,-0.09250686219836346,1.0,0.0,53.0,52.0,0.03255517506155286,-0.12506203725991633,0.0,1,2,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NOC,SECURITY::NOC,1.417950061385296,5.361910841483277,0.931,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,4,0,0.03826297183756089,1.0,0.0,77.0,76.0,0.04276181700290478,-0.004498845165343893,0.0,1,4,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NOW,0001373715,0.5001522514239537,3.756595265172872,0.689,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,10,1,-0.011590281722382967,1.0,0.0,64.0,63.0,0.02350687961672923,-0.0350971613391122,0.5001522514239537,1,10,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NRG,0001013871,-1.1845064142292347,0.8099671871942632,0.165,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Utilities,10,1,0.22360806178503334,1.0,0.0,30.0,29.0,0.05807733111476925,0.16553073067026408,-1.1845064142292347,1,10,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NSC,0000702165,2.051767778529657,6.470518252429487,0.981,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,5,0,0.00588026325147939,1.0,0.0,77.0,76.0,0.04318790527377427,-0.03730764202229488,0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NTAP,0001002047,-0.2459605276929139,2.4515731208609326,0.337,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,9,0,0.17785000268512285,1.0,0.0,64.0,63.0,0.02049989097534025,0.1573501117097826,-0.0,1,9,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NTRS,0000073124,1.654429875695762,5.775536506390424,0.959,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,2,0,0.09275722778812256,1.0,0.0,72.0,71.0,0.05731788509447165,0.03543934269365091,0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NUE,0000073309,-0.7211228373398355,1.620469092639336,0.262,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Materials,6,0,0.03199274998350243,1.0,0.0,28.0,27.0,0.0752755609232077,-0.04328281093970526,-0.0,1,7,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NVDA,0001045810,1.540279910692199,5.575877371375462,0.949,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,10,1,0.14218116756251886,1.0,0.0,64.0,63.0,0.021066062961413327,0.12111510460110553,1.540279910692199,1,10,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NVR,0000906163,-0.0978746953858227,2.7105893122849207,0.403,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Discretionary,9,0,0.06221045084568799,1.0,0.0,53.0,52.0,0.029579842118398023,0.03263060872728997,-0.0,1,8,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NWS,0001564708,1.4575508340696064,5.431176355667418,0.938,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Communication Services,10,1,-0.029686189897633275,1.0,0.0,22.0,21.0,0.03426598049609869,-0.06395217039373197,1.4575508340696064,1,10,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NWSA,0001564708,1.4575508340696064,5.431176355667418,0.938,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Communication Services,9,0,-0.022349571359712606,1.0,0.0,22.0,21.0,0.033916617708578664,-0.05626618906829127,0.0,1,10,1.0,1,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,NXPI,0001413447,-0.9855006650204534,1.1580471515533353,0.199,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,7,0,-0.003573960922998221,1.0,0.0,64.0,63.0,0.02337963642943741,-0.026953597352435632,-0.0,1,8,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,O,0000726728,0.701726738475731,4.109168196093929,0.757,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Real Estate,2,0,0.043174230916837475,1.0,0.0,31.0,30.0,0.03290499509620585,0.010269235820631627,0.0,1,2,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,ODFL,0000878927,-0.1098595717167035,2.689626624811383,0.397,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,7,0,-0.007567147406558838,1.0,0.0,77.0,76.0,0.04336484488769583,-0.05093199229425467,-0.0,1,8,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,OKE,SECURITY::OKE,0.2475586189480651,3.314785001202587,0.588,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Energy,6,0,0.06722581252877524,1.0,0.0,23.0,22.0,0.11586029937221634,-0.0486344868434411,0.0,1,7,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,OMC,0000029989,-0.2775506908427586,2.39631892389922,0.323,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Communication Services,5,0,0.10301955893657899,1.0,0.0,22.0,21.0,0.02794665912304097,0.07507289981353803,-0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,ON,0001097864,-1.647584279739026,0.0,0.057,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,2,0,-0.06804352815122272,1.0,0.0,64.0,63.0,0.02440296289337748,-0.0924464910446002,-0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,ORCL,0001341439,0.2072823251134928,3.244337936340429,0.565,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,9,0,0.12473134291747234,1.0,0.0,64.0,63.0,0.021343044304985497,0.10338829861248684,0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,ORLY,0000898173,0.4832367944045593,3.7270085235845616,0.682,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Discretionary,8,0,0.03812694162691499,1.0,0.0,53.0,52.0,0.030042986526451352,0.008083955100463638,0.0,1,7,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,OTIS,0001781335,0.0920987748939732,3.0428709625742623,0.51,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,5,0,0.04165794059412731,1.0,0.0,77.0,76.0,0.042717146361371014,-0.0010592057672437066,0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,OXY,0000797468,1.4384970356069144,5.397849451715308,0.933,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Energy,4,0,0.07614066267185304,1.0,0.0,23.0,22.0,0.11545507891116737,-0.03931441623931432,0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PANW,0001327567,1.4575508340696064,5.431176355667418,0.938,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,10,1,-0.08507481548411977,1.0,0.0,64.0,63.0,0.02467330078755045,-0.10974811627167022,1.4575508340696064,1,10,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PAYC,0001590955,0.0570156517489628,2.981507246689308,0.485,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,1,0,0.0933712858705924,1.0,0.0,77.0,76.0,0.042036707607733315,0.05133457826285909,0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PAYX,0000723531,0.1860276512980812,3.2071614922751346,0.557,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,6,0,0.001467857820547369,1.0,0.0,77.0,76.0,0.04324596323997075,-0.04177810541942338,0.0,1,5,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PCAR,0000075362,-0.9320573326595134,1.2515246178948214,0.211,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,9,0,0.11723322714111761,1.0,0.0,77.0,76.0,0.04172273469627904,0.07551049244483857,-0.0,1,10,1.0,1,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PCG,0001004980,-1.647584279739026,0.0,0.057,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Utilities,6,0,0.004811441759021928,1.0,0.0,30.0,29.0,0.06562204215014895,-0.060810600391127026,-0.0,1,4,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PEG,0000788784,-0.2307967737278688,2.478095967365056,0.345,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Utilities,4,0,0.08018006077711193,1.0,0.0,30.0,29.0,0.06302312425297343,0.017156936524138494,-0.0,1,4,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PEP,0000077476,1.2091821658186008,4.99675595557123,0.895,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Staples,4,0,0.058485610431826096,1.0,0.0,37.0,36.0,0.04425567761262103,0.014229932819205066,0.0,1,2,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PFE,0000078003,1.0768250305879188,4.765250749832522,0.877,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Health Care,1,0,0.044804198730578504,1.0,0.0,64.0,63.0,0.03215028128157758,0.012653917449000927,0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PFG,0001126328,1.173103627671776,4.933651164266437,0.889,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,2,0,0.07669025418971254,1.0,0.0,72.0,71.0,0.05754418049726615,0.019146073692446385,0.0,1,5,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PG,0000080424,-1.1102056339757815,0.9399263117185512,0.181,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Staples,7,0,0.02082526267920115,1.0,0.0,37.0,36.0,0.045301798383527284,-0.024476535704326133,-0.0,1,5,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PGR,0000080661,-0.7575378213796408,1.5567758254995323,0.252,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,8,0,0.09105277397766454,1.0,0.0,72.0,71.0,0.057341891486168244,0.03371088249149629,-0.0,1,8,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PH,0000076334,0.3147499767138357,3.432309070277648,0.633,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,9,0,0.037986881911362014,1.0,0.0,77.0,76.0,0.04276544976509161,-0.004778567853729598,0.0,1,10,1.0,1,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PHM,0000822416,0.0835277504097655,3.0278794263556086,0.501,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Discretionary,10,1,0.1148871625726029,1.0,0.0,53.0,52.0,0.028566828431341968,0.08632033414126093,0.0835277504097655,1,10,1.0,,0,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PKG,0000075677,-1.647584279739026,0.0,0.057,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Materials,8,0,0.05455667935678954,1.0,0.0,28.0,27.0,0.0744398598353082,-0.019883180478518656,-0.0,1,8,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PLD,0001045609,-0.0978746953858227,2.7105893122849207,0.403,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Real Estate,5,0,-0.01565845651421016,1.0,0.0,31.0,30.0,0.03486608467724077,-0.05052454119145093,-0.0,1,5,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PM,0001413329,0.906344059578076,4.467063332891366,0.829,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Staples,4,0,0.03258567773017362,1.0,0.0,37.0,36.0,0.04497512018766694,-0.012389442457493315,0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PNC,0000713676,0.2790819953758571,3.3699223818415343,0.614,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,4,0,0.09782621609490283,1.0,0.0,72.0,71.0,0.057246490892967704,0.040579725201935125,0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PNR,0000077360,-1.492349086894568,0.2715211023169198,0.123,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Industrials,9,0,0.09834155899493657,1.0,0.0,77.0,76.0,0.04197130927714984,0.05637024971778673,-0.0,1,9,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PNW,0000764622,-0.1098595717167035,2.689626624811383,0.397,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Utilities,4,0,0.09366305766909622,1.0,0.0,30.0,29.0,0.06255819332566363,0.031104864343432584,-0.0,1,2,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PODD,0001145197,-0.838164234340517,1.4157525683252956,0.237,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Health Care,1,0,0.045121914000000096,1.0,0.0,64.0,63.0,0.03214523818206294,0.012976675817937156,-0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,POOL,0000945841,-0.9855006650204534,1.1580471515533353,0.199,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Consumer Discretionary,5,0,0.016273385665996898,1.0,0.0,53.0,52.0,0.03046324721800747,-0.01418986155201057,-0.0,1,6,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PPG,0000079879,-1.2699262562369198,0.6605597671583769,0.153,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Materials,6,0,0.02330463457329568,1.0,0.0,28.0,27.0,0.07559734297543759,-0.05229270840214191,-0.0,1,5,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PPL,0000922224,-1.3703888173015843,0.484841202172986,0.14,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Utilities,4,0,0.05411827752341347,1.0,0.0,30.0,29.0,0.06392180643413546,-0.00980352891072199,-0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PRU,0001137774,1.184545980932342,4.953664927340906,0.893,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Financials,6,0,0.07716292631033705,1.0,0.0,72.0,71.0,0.05753752314345454,0.019625403166882514,0.0,1,9,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PSA,0001393311,-1.3703888173015843,0.484841202172986,0.14,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Real Estate,4,0,0.03242438222660171,1.0,0.0,31.0,30.0,0.033263323385880374,-0.0008389411592786625,-0.0,1,3,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PSKY,0002041610,-1.647584279739026,0.0,0.057,LOW,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Communication Services,1,0,0.07070678913968886,1.0,0.0,22.0,21.0,0.029485362446702402,0.041221426692986465,-0.0,1,1,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PSX,0001534701,-1.647584279739026,0.0,0.057,MEDIUM,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Energy,9,0,0.14616542174427183,1.0,0.0,23.0,22.0,0.1122721353169665,0.033893286427305325,-0.0,1,9,1.0,0,1,both,both
2024-02,2024-02-29,2024-03,2024-03-31,PTC,0000857005,-1.0444597743455972,1.0549220672071131,0.192,HIGH,0,95e88d99f2b0c9beca50073844b9dadc32c11a6aa820fe04cf3ed12e94841506,38.0,Information Technology,9,0,0.032402645276147446,1.0,0.0,64.0,63.0,0.02280857918818113,0.009594066087966317,-0.0,1,9,1.0,0,1,both,both
